45.6942	238.116	SKMA
47.5236	237.6549	SMAI
43.0033	239.749	SNDR
47.3913	238.6117	SNOQ
46.9146	238.3564	SNRS
47.6277	242.4974	SPKN
47.6774	242.7285	SPKV
47.5184	242.5763	SPN5
47.5184	242.5766	SPN6
44.8267	240.2237	SPRA
47.3099	242.0247	SPRG
44.1924	238.3495	SQAW
48.0824	236.898	SQIM
49.7252	236.8583	SQMS
47.6823	237.6848	SSHO
46.8508	238.2061	STA7
44.8307	237.1791	STAY
44.3962	237.2658	STHM
51.0414	246.6031	STM1
42.6127	245.1046	STOE
51.0399	246.6103	STR6
51.0484	246.4129	STR7
51.039	246.5964	STRM
42.9869	236.6712	SUHS
49.0742	237.3081	SUR6
49.1746	237.3049	SURR
43.6431	238.7467	SVI2
43.6727	238.6446	SWNB
42.0489	239.9542	SWRN
44.0239	238.2233	SYNC
47.2289	237.5285	TACO
49.893	233.3224	TAHB
46.7146	242.8238	TAY1
43.6192	246.5218	TCSG
45.6077	238.8705	TDLS
49.1541	234.0922	TFNO
46.2192	237.8077	TGAU
46.2192	237.8077	TGUA
46.2753	237.826	THAR
44.0898	238.3804	THRM
47.1058	237.7115	THUN
45.4551	236.1692	TILL
43.6018	238.8554	TMBU
43.3057	248.0795	TMIG
46.2074	236.2316	TPW2
49.0981	242.29	TRAI
51.7081	246.7574	TRHL
46.2	237.8093	TSEP
46.2369	237.7759	TSTU
46.9843	237.0878	TUMW
47.0159	237.0771	TWHL
46.2129	237.8413	TWIW
46.1979	237.7881	TWRI
48.3655	239.8783	TWSP
51.08	245.8661	UCAL
48.9256	234.4584	UCLU
47.755	237.3326	UFDA
45.1328	241.0634	UKIA
47.6041	237.6615	V081
47.6016	237.6638	V096
47.6006	237.6643	V102
45.6176	237.4839	VCWA
50.2812	240.7278	VER5
48.4534	236.4575	VIC1
49.266	236.9015	VNCR
50.2	240.6822	VRN4
50.2148	241.4261	VRN9
50.2636	240.7234	VRNN
46.6369	240.268	VRNT
50.4088	246.7276	VULC
48.1004	240.2197	WABR
47.6115	240.7066	WACC
46.6754	237.03	WACS
46.9545	242.6676	WACX
47.5637	242.4053	WACY
46.9835	239.453	WAEL
47.2033	238.0146	WAEN
47.9815	237.7919	WAEV
48.8284	237.4449	WAFD
48.5327	236.9814	WAFH
48.5306	236.9728	WAFR
46.1127	237.1103	WAK2
47.7088	237.8125	WAKI
46.1135	237.1105	WAKL
46.0915	241.7419	WALA
48.3843	237.667	WAM1
45.2238	238.7264	WAMC
46.5547	237.7263	WAMO
46.9776	236.3976	WAMS
48.3845	237.6669	WAMV
46.7618	240.0676	WAMW
47.0465	237.1562	WAOL
46.8104	240.8263	WAOT
47.0479	237.1611	WAOY
46.2491	240.9197	WAPA
46.2449	240.9165	WAPC
47.8035	237.4308	WAPO
47.4512	237.6792	WAPS
47.2351	240.1621	WAQU
47.6807	237.8633	WARM
47.1211	241.6168	WARZ
47.624	242.4995	WAS1
47.6657	242.5794	WASK
46.3038	239.9786	WASN
47.5266	238.1738	WASQ
47.24	237.6192	WAT4
47.2279	242.9324	WATK
47.4813	239.6783	WAW3
47.4044	239.715	WAWE
46.0818	241.7178	WAWL
46.0814	241.7177	WAWW
46.6167	239.4489	WAYA
46.6072	239.5303	WAYK
45.1709	237.1299	WDBN
45.7796	237.4372	WEBG
47.9769	237.7953	WEEZ
44.1632	238.0214	WHBR
48.3127	237.3039	WHD5
48.3124	237.3039	WHD6
44.0596	238.1824	WIF3
44.0596	238.1824	WIFC
44.0597	238.1824	WIFR
45.1313	238.4027	WMSG
48.4632	239.827	WNTH
50.1607	233.4296	WOSB
50.2124	233.395	WOST
44.6291	247.2524	WPRG
50.1265	237.0788	WSLB
49.3517	236.7489	WVN3
46.1281	245.0833	XAIR
47.4449	239.6338	XANE
46.5628	245.5599	XBEV
45.9027	244.9332	XELK
46.3302	244.6042	XFIS
46.1145	244.7981	XFOG
45.645	245.3711	XHEL
46.1179	245.5033	XLHO
46.5661	244.935	XMOC
46.1849	246.2435	XROC
46.1807	244.259	XSYA
46.4446	245.2687	XTOM
44.293	235.9196	YACH
46.605	239.4949	YAKI
46.5845	239.4701	YAKS
46.9412	237.4094	YCS2
46.9487	237.3943	YELM
45.3791	238.2564	YOCR
43.6341	236.7017	YONC
47.287	237.8116	ZSE1
